0.0305,90.0000,987
0.0000,90.0000,988
-0.0610,90.0000,988
0.0000,90.0000,988
-0.0610,90.0000,987
0.0000,90.0000,988
0.0305,90.0000,988
-0.0915,90.0000,988
-0.0610,90.0000,987
-0.0305,90.0000,987
-0.0915,90.0000,988
-0.0305,90.0000,988
0.0000,90.0000,987
0.0305,90.0000,988
0.0305,90.0000,988
0.0305,90.0000,988
0.0000,90.0000,987
0.0915,90.0000,987
0.1220,90.0000,988
0.0305,90.0000,988
-0.0610,90.0000,987
-0.1220,90.0000,988
-0.0610,90.0000,988
0.0000,90.0000,988
-0.1220,90.0000,987
-0.0305,90.0000,987
-0.0610,90.0000,988
0.0000,90.0000,988
0.0305,90.0000,987
0.0305,90.0000,987
0.0305,90.0000,988
0.0000,90.0000,988
-0.0610,90.0000,987
-0.1220,90.0000,987
-0.1524,90.0000,988
0.0305,90.0000,988
0.0915,90.0000,987
0.0305,90.0000,987
-0.0305,90.0000,988
-0.0610,90.0000,988
0.0305,90.0000,988
0.1220,90.0000,987
0.0000,90.0000,988
-0.0305,90.0000,988
0.0610,90.0000,987
0.0000,90.0000,987
0.0000,90.0000,988
0.0305,90.0000,988
-0.1220,90.0000,987
-0.0915,90.0000,987
0.0305,90.0000,988
0.1220,90.0000,988
0.0305,90.0000,987
0.0305,90.0000,987
0.0305,90.0000,988
0.0915,90.0000,988
0.0610,90.0000,988
0.0305,90.0000,987
-0.1220,90.0000,988
0.0610,90.0000,988
0.0305,90.0000,987
0.0305,90.0000,987
0.0305,90.0000,988
0.0305,90.0000,988
0.0305,90.0000,987
-0.0305,90.0000,987
-0.0610,90.0000,988
0.0000,90.0000,988
-0.0610,90.0000,987
-0.1524,90.0000,987
-0.0610,90.0000,988
0.0915,90.0000,988
-0.0915,90.0000,987
-0.1524,90.0000,987
0.0915,90.0000,988
0.0000,90.0000,988
-0.0610,90.0000,987
0.1220,90.0000,987
0.0610,90.0000,988
-0.0305,90.0000,988
0.0610,90.0000,988
-0.0610,90.0000,987
-0.0305,90.0000,988
-0.0610,90.0000,988
0.0000,90.0000,988
-0.0305,90.0000,987
0.0305,90.0000,988
0.0000,90.0000,988
0.0000,90.0000,988
0.0000,90.0000,987
-0.1524,90.0000,988
-0.0915,90.0000,988
-0.0305,90.0000,988
0.0000,90.0000,987
-0.0915,90.0000,988
-0.1524,90.0000,988
-0.1524,90.0000,988
0.0305,90.0000,987
0.1220,90.0000,988
0.0305,90.0000,988
-0.0610,90.0000,988
-0.0610,90.0000,987
0.1220,90.0000,988
-0.1220,90.0000,988
-0.1220,90.0000,988
-0.0915,90.0000,987
0.1220,90.0000,988
0.0000,90.0000,988
-0.0305,90.0000,988
0.1220,90.0000,987
0.0305,90.0000,988
0.0000,90.0000,988
0.0000,90.0000,988
-0.0305,90.0000,987
-0.1220,90.0000,988
-0.0305,90.0000,988
0.0000,90.0000,988
0.0000,90.0000,987
0.0305,90.0000,988
0.0000,90.0000,988
-0.0610,90.0000,988
0.0305,90.0000,987
0.0305,90.0000,987
-0.0305,90.0000,988
0.0000,90.0000,988
0.0000,90.0000,987
-0.0305,90.0000,987
0.0000,90.0000,988
0.0610,90.0000,988
0.0305,90.0000,987
0.1220,90.0000,987
0.0000,90.0000,988
-0.0915,90.0000,988
0.0915,90.0000,987
-0.0305,90.0000,987
-0.0610,90.0000,988
-0.0610,90.0000,988
-0.0915,90.0000,987
-0.0915,90.0000,987
-0.0915,90.0000,988
0.1220,90.0000,988
0.0915,90.0000,987
-0.0610,90.0000,987
-0.0305,90.0000,988
0.0915,90.0000,988
0.0305,90.0000,987
0.0000,90.0000,987
0.0000,90.0000,988
-0.0610,90.0000,988
0.0610,90.0000,987
0.0305,90.0000,987
0.0305,90.0000,988
0.0610,90.0000,988
-0.1220,90.0000,988
-0.0610,90.0000,987
-0.0915,90.0000,988
0.0000,90.0000,988
0.0000,90.0000,987
-0.0305,90.0000,987
0.0610,90.0000,988
-0.0610,90.0000,988
0.0915,90.0000,987
0.0305,90.0000,987
-0.0610,90.0000,988
-0.0305,90.0000,988
0.1524,90.0000,987
0.0000,90.0000,987
0.0000,90.0000,988
0.0305,90.0000,988
0.0000,90.0000,987
0.0610,90.0000,987
-0.0610,90.0000,988
0.0000,90.0000,988
-0.1524,90.0000,988
0.0610,90.0000,987
-0.0305,90.0000,988
-0.0915,90.0000,988
0.0000,90.0000,988
0.1220,90.0000,987
0.1829,90.0000,988
0.0915,90.0000,988
0.0305,90.0000,987
0.0000,90.0000,987
-0.1220,90.0000,988
-0.0915,90.0000,988
0.0610,90.0000,987
-0.0610,90.0000,987
0.0305,90.0000,988
-0.0610,90.0000,988
-0.0610,90.0000,988
0.0610,90.0000,987
0.0305,90.0000,988
0.0000,90.0000,988
0.0305,90.0000,988
-0.0305,90.0000,987
-0.0305,90.0000,988
-0.1524,90.0000,988
-0.0610,90.0000,988
0.0610,90.0000,987
-0.0305,90.0000,988
-0.1220,90.0000,988
0.0305,90.0000,988
0.1829,90.0000,987
0.0305,90.0000,988
-0.0305,90.0000,988
0.0000,90.0000,988
0.0000,90.0000,987
-0.1220,90.0000,988
0.0610,90.0000,988
0.0610,90.0000,988
-0.0305,90.0000,987
0.0610,90.0000,988
0.0915,90.0000,988
0.0305,90.0000,988
-0.0610,90.0000,987
0.0305,90.0000,988
0.0305,90.0000,988
0.0305,90.0000,988
0.0305,90.0000,987
0.0000,90.0000,988
0.0305,90.0000,988
0.0000,90.0000,988
0.0000,90.0000,987
0.0610,90.0000,988
-0.0305,90.0000,988
-0.0610,90.0000,988
0.0305,90.0000,987
-0.0305,90.0000,988
0.0000,90.0000,988
-0.0305,90.0000,988
-0.0610,90.0000,987
0.0610,90.0000,988
-0.0305,90.0000,988
0.1220,90.0000,988
0.0000,90.0000,987
0.0000,90.0000,987
-0.0305,90.0000,988
-0.0610,90.0000,988
-0.0610,90.0000,987
0.0610,90.0000,987
-0.1524,90.0000,988
-0.0610,90.0000,988
0.0000,90.0000,987
-0.0915,90.0000,987
-0.0915,90.0000,988
0.0000,90.0000,988
0.0000,90.0000,987
-0.0610,90.0000,987
0.0915,90.0000,988
0.0610,90.0000,988
0.1220,90.0000,987
-0.0305,90.0000,987
0.0610,90.0000,988
0.0610,90.0000,988
-0.0305,90.0000,987
0.0305,90.0000,987
0.0000,90.0000,988
0.0610,90.0000,988
0.0610,90.0000,987
0.0915,90.0000,988
0.0305,90.0000,988
0.0610,90.0000,988
-0.0610,90.0000,987
-0.1829,90.0000,987
-0.0305,90.0000,988
-0.0305,90.0000,988
-0.0305,90.0000,987
-0.0610,90.0000,987
-0.0915,90.0000,988
-0.1220,90.0000,988
-0.0915,90.0000,987
-0.0610,90.0000,987
0.0000,90.0000,988
0.0305,90.0000,988
0.0305,90.0000,987
-0.0305,90.0000,987
0.0305,90.0000,988
-0.0610,90.0000,988
-0.1220,90.0000,987
0.0305,90.0000,987
0.0915,90.0000,988
0.0915,90.0000,988
0.0000,90.0000,987
0.0915,90.0000,987
0.0000,90.0000,988
0.0305,90.0000,989
0.0915,90.0000,987
0.0000,90.0000,987
0.0915,90.0000,988
-0.0305,90.0000,988
0.0305,90.0000,987
0.0610,90.0000,987
-0.0610,90.0000,988
0.0305,90.0000,988
0.0610,90.0000,988
-0.0305,90.0000,987
-0.1524,90.0000,988
-0.0610,90.0000,988
-0.0610,90.0000,988
-0.0305,90.0000,987
-0.0610,90.0000,988
-0.0915,90.0000,988
-0.0915,90.0000,988
0.0305,90.0000,987
0.0915,90.0000,988
0.0915,90.0000,988
-0.0610,90.0000,988
0.0000,90.0000,987
0.0610,90.0000,988
0.0305,90.0000,988
0.0305,90.0000,988
0.0000,90.0000,987
-0.0610,90.0000,988
-0.0610,90.0000,988
-0.0305,90.0000,988
0.0000,90.0000,987
-0.0305,90.0000,988
-0.1220,90.0000,988
-0.0915,90.0000,988
0.0000,90.0000,987
-0.1220,90.0000,988
-0.1524,90.0000,988
-0.0915,90.0000,988
0.0305,90.0000,987
0.0610,90.0000,988
0.0610,90.0000,988
-0.0305,90.0000,988
0.0000,90.0000,987
-0.0610,90.0000,988
-0.1524,90.0000,988
-0.1524,90.0000,988
-0.0610,90.0000,987
-0.0305,90.0000,987
0.0305,90.0000,988
-0.0915,90.0000,988
0.0000,90.0000,987
-0.1220,90.0000,987
0.0305,90.0000,988
-0.0610,90.0000,988
-0.0610,90.0000,987
0.0305,90.0000,987
0.0305,90.0000,988
-0.0915,90.0000,988
0.0000,90.0000,987
-0.0305,90.0000,987
-0.0915,90.0000,988
-0.1220,90.0000,988
-0.0915,90.0000,987
0.0000,90.0000,987
0.0000,90.0000,988
0.0305,90.0000,988
-0.0305,90.0000,987
-0.0915,90.0000,987
-0.0305,90.0000,988
-0.0610,90.0000,988
-0.0610,90.0000,987
0.0000,90.0000,987
-0.0610,90.0000,988
-0.0915,90.0000,988
-0.0305,90.0000,987
-0.0610,90.0000,987
0.1524,90.0000,988
0.0305,90.0000,988
-0.0610,90.0000,987
0.1220,90.0000,987
0.0610,90.0000,988
-0.0915,90.0000,988
-0.0610,90.0000,987
-0.0305,90.0000,987
-0.0305,90.0000,988
-0.1829,90.0000,988
-0.1524,90.0000,988
-0.1220,90.0000,987
-0.0610,90.0000,988
-0.0305,90.0000,988
0.0000,90.0000,987
0.0305,90.0000,987
-0.0915,90.0000,988
-0.0610,90.0000,988
0.0000,90.0000,987
-0.0305,90.0000,987
-0.2134,90.0000,988
-0.1220,90.0000,988
-0.0305,90.0000,987
-0.0915,90.0000,987
-0.0305,90.0000,988
-0.1220,90.0000,988
-0.0610,90.0000,987
-0.0610,90.0000,987
-0.0305,90.0000,988
-0.0610,90.0000,988
0.0305,90.0000,987
0.0305,90.0000,987
-0.0915,90.0000,988
0.0000,90.0000,988
-0.0610,90.0000,988
-0.0915,90.0000,987
-0.1524,90.0000,988
-0.0915,90.0000,988
-0.0610,90.0000,988
-0.0610,90.0000,987
-0.0610,90.0000,988
0.0610,90.0000,988
0.0000,90.0000,988
0.0000,90.0000,987
-0.0915,90.0000,988
-0.0610,90.0000,988
0.0000,90.0000,988
-0.1220,90.0000,987
0.0305,90.0000,988
-0.1220,90.0000,988
-0.0915,90.0000,988
-0.0305,90.0000,987
-0.1220,90.0000,987
0.0000,90.0000,988
0.0915,90.0000,988
0.0000,90.0000,987
-0.0915,90.0000,988
-0.1524,90.0000,988
-0.0915,90.0000,988
0.0610,90.0000,987
-0.0915,90.0000,988
-0.0305,90.0000,988
-0.0305,90.0000,988
-0.0610,90.0000,987
0.0000,90.0000,987
-0.0915,90.0000,988
-0.0915,90.0000,988
-0.0610,90.0000,987
-0.0915,90.0000,988
0.0000,90.0000,988
0.0305,90.0000,988
0.0610,90.0000,987
0.0305,90.0000,987
-0.1220,90.0000,988
0.0610,90.0000,988
0.0610,90.0000,987
-0.0305,90.0000,988
0.1524,90.0000,988
0.0000,90.0000,988
-0.0915,90.0000,987
-0.0305,90.0000,987
-0.0610,90.0000,988
-0.1220,90.0000,988
0.1220,90.0000,987
0.0305,90.0000,987
-0.0305,90.0000,988
-0.0610,90.0000,988
-0.0305,90.0000,987
-0.0305,90.0000,987
-0.0915,90.0000,988
-0.1524,90.0000,988
0.0305,90.0000,987
0.0305,90.0000,987
-0.0305,90.0000,988
0.0000,90.0000,988
-0.0305,90.0000,987
-0.0915,90.0000,987
-0.0305,90.0000,988
-0.0305,90.0000,988
0.0000,90.0000,987
-0.0610,90.0000,987
0.0305,90.0000,988
-0.0305,90.0000,988
0.0000,90.0000,987
0.0610,90.0000,987
0.0000,90.0000,988
0.0000,90.0000,988
-0.1220,90.0000,987
0.0915,90.0000,987
0.0915,90.0000,988
0.1220,90.0000,988
0.0610,90.0000,987
-0.0610,90.0000,987
0.0915,90.0000,988
0.0915,90.0000,988
-0.0915,90.0000,987
-0.0610,90.0000,987
0.0610,90.0000,988
0.0610,90.0000,988
0.0610,90.0000,987
0.0915,90.0000,987
-0.0915,90.0000,988
0.0305,90.0000,988
0.0305,90.0000,988
-0.0610,90.0000,987
0.0000,90.0000,988
-0.0610,90.0000,988
-0.0305,90.0000,987
-0.0305,90.0000,987
0.0305,90.0000,988
0.1220,90.0000,988
-0.0305,90.0000,987
0.0305,90.0000,987
0.0610,90.0000,988
0.0610,90.0000,988
0.0000,90.0000,988
-0.0305,90.0000,987
-0.0305,90.0000,988
0.0305,90.0000,988
0.0000,90.0000,988
-0.0915,90.0000,987
0.0305,90.0000,988
0.0000,90.0000,988
0.0610,90.0000,988
0.0610,90.0000,987
0.0000,90.0000,988
0.0000,90.0000,988
0.0610,90.0000,988
0.0305,90.0000,987
-0.1220,90.0000,988
-0.0915,90.0000,988
-0.0610,90.0000,988
-0.0305,90.0000,987
-0.0610,90.0000,988
-0.0305,90.0000,988
0.0915,90.0000,988
0.0915,90.0000,987
-0.0305,90.0000,987
-0.0305,90.0000,988
0.0000,90.0000,988
-0.0610,90.0000,987
-0.0305,90.0000,987
-0.0610,90.0000,988
-0.0915,90.0000,988
-0.0305,90.0000,987
-0.0610,90.0000,988
0.0915,90.0000,988
-0.1524,90.0000,988
-0.1829,90.0000,987
0.0610,90.0000,987
0.1220,90.0000,988
-0.0305,90.0000,988
0.0000,90.0000,987
0.0000,90.0000,987
-0.1220,90.0000,988
-0.0305,90.0000,988
-0.0915,90.0000,987
0.0305,90.0000,987
0.0610,90.0000,988
0.0000,90.0000,988
0.0305,90.0000,987
0.0305,90.0000,987
-0.1220,90.0000,988
-0.0305,90.0000,988
0.1524,90.0000,987
-0.0305,90.0000,987
-0.0915,90.0000,988
0.1220,90.0000,988
0.1524,90.0000,987
0.0000,90.0000,987
-0.0915,90.0000,988
-0.0305,90.0000,988
0.0000,90.0000,987
0.1220,90.0000,987
0.0915,90.0000,988
0.0305,90.0000,988
-0.0915,90.0000,987
-0.0915,90.0000,987
-0.0305,90.0000,988
0.0000,90.0000,988
0.0305,90.0000,987
-0.0610,90.0000,987
-0.0610,90.0000,988
0.0305,90.0000,988
-0.0305,90.0000,987
0.0305,90.0000,987
0.0610,90.0000,988
0.0000,90.0000,988
0.0305,90.0000,987
0.0305,90.0000,987
-0.0305,90.0000,988
0.0305,90.0000,988
0.0305,90.0000,987
0.0305,90.0000,987
0.0000,90.0000,988
0.0610,90.0000,988
-0.0915,90.0000,987
-0.0610,90.0000,987
0.0305,90.0000,988
0.1524,90.0000,988
0.0610,90.0000,988
-0.0305,90.0000,987
0.0915,90.0000,988
-0.0610,90.0000,988
-0.1524,90.0000,987
-0.1829,90.0000,987
-0.0305,90.0000,988
0.0305,90.0000,988
0.0000,90.0000,987
-0.0305,90.0000,987
0.0915,90.0000,988
0.0305,90.0000,988
-0.1524,90.0000,988
-0.0610,90.0000,987
0.0610,90.0000,988
0.0000,90.0000,988
-0.0305,90.0000,988
0.0000,90.0000,987
-0.0305,90.0000,988
0.0305,90.0000,988
0.1829,90.0000,988
0.1220,90.0000,987
0.0305,90.0000,988
0.0305,90.0000,988
-0.0610,90.0000,988
-0.0915,90.0000,987
0.0000,90.0000,988
0.0000,90.0000,988
0.0000,90.0000,988
0.0610,90.0000,987
0.0610,90.0000,987
-0.0305,90.0000,988
0.0000,90.0000,988
-0.1524,90.0000,987
0.0305,90.0000,988
-0.0305,90.0000,988
-0.0610,90.0000,988
0.0305,90.0000,987
-0.1524,90.0000,988
-0.1220,90.0000,988
-0.0305,90.0000,988
0.0000,90.0000,987
0.0000,90.0000,987
0.0000,90.0000,988
-0.0305,90.0000,988
-0.0610,90.0000,987
-0.0305,90.0000,987
-0.0915,90.0000,988
0.0305,90.0000,988
-0.0305,90.0000,987
0.0000,90.0000,987
-0.0305,90.0000,988
-0.1220,90.0000,988
-0.0305,90.0000,987
0.0000,90.0000,987
0.0000,90.0000,988
-0.0610,90.0000,988
-0.0305,90.0000,987
-0.0305,90.0000,987
0.0305,90.0000,988
0.0000,90.0000,988
0.1220,90.0000,987
0.0610,90.0000,987
-0.0305,90.0000,988
-0.0610,90.0000,988
-0.1220,90.0000,987
-0.0915,90.0000,987
0.0305,90.0000,988
0.0000,90.0000,988
-0.0305,90.0000,987
-0.0305,90.0000,987
-0.0915,90.0000,988
-0.0305,90.0000,988
0.0305,90.0000,987
-0.0610,90.0000,987
0.0915,90.0000,988
0.0000,90.0000,988
-0.0305,90.0000,987
0.0000,90.0000,987
0.0610,90.0000,988
0.0000,90.0000,988
0.0305,90.0000,987
0.0000,90.0000,987
-0.1524,90.0000,988
-0.0305,90.0000,988
0.0305,90.0000,987
0.0305,90.0000,987
0.0000,90.0000,988
-0.0915,90.0000,988
0.0305,90.0000,988
0.0610,90.0000,987
0.1524,90.0000,988
0.0610,90.0000,988
-0.0915,90.0000,987
-0.0610,90.0000,987
-0.0915,90.0000,988
0.0000,90.0000,988
-0.0305,90.0000,988
-0.0305,90.0000,987
0.0610,90.0000,988
0.0610,90.0000,988
-0.0610,90.0000,988
-0.0610,90.0000,987
0.0915,90.0000,988
0.0000,90.0000,988
-0.0305,90.0000,988
0.0305,90.0000,987
0.0000,90.0000,988
0.0610,90.0000,988
0.0915,90.0000,988
-0.0915,90.0000,987
0.0610,90.0000,988
-0.1524,90.0000,988
0.0000,90.0000,988
-0.0305,90.0000,987
0.0915,90.0000,988
0.0610,90.0000,988
0.0610,90.0000,988
-0.0305,90.0000,987
0.0305,90.0000,988
0.0305,90.0000,988
0.0610,90.0000,988
0.0610,90.0000,987
0.0610,90.0000,988
0.0915,90.0000,988
0.0000,90.0000,988
-0.0915,90.0000,987
0.0000,90.0000,987
0.1524,90.0000,988
0.0000,90.0000,988
0.0000,90.0000,987
-0.1220,90.0000,988
0.0305,90.0000,988
0.0000,90.0000,988
-0.1524,90.0000,987
-0.0915,90.0000,988
-0.1220,90.0000,988
0.0305,90.0000,988
0.0305,90.0000,987
-0.0915,90.0000,987
0.0305,90.0000,988
0.1524,90.0000,988
0.0000,90.0000,987
-0.0915,90.0000,987
-0.0305,90.0000,988
0.0915,90.0000,988
-0.0305,90.0000,987
-0.0610,90.0000,987
0.0915,90.0000,988
0.0000,90.0000,988
-0.0610,90.0000,987
0.0305,90.0000,987
-0.0610,90.0000,988
-0.0305,90.0000,988
0.0610,90.0000,987
0.0915,90.0000,987
0.1220,90.0000,988
0.0305,90.0000,988
-0.1220,90.0000,987
-0.0915,90.0000,987
-0.0305,90.0000,988
-0.0610,90.0000,988
0.0000,90.0000,987
0.0915,90.0000,987
-0.0610,90.0000,988
-0.1220,90.0000,988
0.0000,90.0000,987
0.0610,90.0000,987
0.0915,90.0000,988
-0.0610,90.0000,989
-0.1220,90.0000,987
0.1220,90.0000,987
0.1220,90.0000,988
0.0000,90.0000,988
0.0610,90.0000,987
0.0305,90.0000,987
0.0000,90.0000,988
0.0305,90.0000,988
0.0305,90.0000,988
0.0610,90.0000,987
0.1220,90.0000,988
-0.0305,90.0000,988
-0.1524,90.0000,988
-0.0915,90.0000,987
0.1220,90.0000,988
0.0000,90.0000,988
-0.0610,90.0000,987
-0.1220,90.0000,987
-0.0610,90.0000,988
0.0305,90.0000,988
0.0305,90.0000,988
0.0305,90.0000,987
-0.0915,90.0000,988
-0.0610,90.0000,988
0.0000,90.0000,988
0.0610,90.0000,987
0.0305,90.0000,988
0.0000,90.0000,988
-0.0305,90.0000,988
-0.0305,90.0000,987
0.0000,90.0000,988
-0.0915,90.0000,988
-0.0915,90.0000,988
-0.0610,90.0000,987
0.0610,90.0000,988
0.0000,90.0000,988
-0.0915,90.0000,988
0.0610,90.0000,987
0.0305,90.0000,987
0.0610,90.0000,988
-0.0610,90.0000,988
0.0610,90.0000,987
0.0610,90.0000,988
0.0000,90.0000,988
-0.0915,90.0000,988
0.0305,90.0000,987
0.0305,90.0000,987
0.0305,90.0000,988
-0.0305,90.0000,988
0.0610,90.0000,987
-0.0610,90.0000,988
0.0305,90.0000,988
-0.0610,90.0000,988
-0.0610,90.0000,987
0.0000,90.0000,988
0.0610,90.0000,988
-0.0305,90.0000,988
-0.1829,90.0000,987
-0.1524,90.0000,987
0.0305,90.0000,988
-0.1220,90.0000,988
-0.0610,90.0000,987
0.0610,90.0000,987
0.1220,90.0000,988
-0.0305,90.0000,988
0.0610,90.0000,987
0.1524,90.0000,987
-0.0305,90.0000,988
-0.1220,90.0000,988
0.0000,90.0000,987
-0.0915,90.0000,987
-0.0610,90.0000,988
-0.0305,90.0000,988
0.0305,90.0000,987
-0.0610,90.0000,987
0.0000,90.0000,988
0.0000,90.0000,988
0.0915,90.0000,987
0.0305,90.0000,987
0.0000,90.0000,988
-0.0610,90.0000,988
-0.0305,90.0000,987
0.0915,90.0000,987
-0.0610,90.0000,988
0.0000,90.0000,988
-0.0305,90.0000,987
-0.0610,90.0000,987
0.0305,90.0000,988
0.0915,90.0000,988
-0.1220,90.0000,987
-0.2439,90.0000,987
-0.0305,90.0000,988
0.0305,90.0000,988
0.0610,90.0000,987
0.0305,90.0000,987
-0.0305,90.0000,988
-0.0915,90.0000,988
-0.0305,90.0000,988
-0.0610,90.0000,987
0.0000,90.0000,988
-0.0305,90.0000,988
0.0610,90.0000,987
-0.1220,90.0000,987
-0.1220,90.0000,988
-0.0610,90.0000,988
-0.0305,90.0000,988
-0.0915,90.0000,987
-0.0610,90.0000,988
0.0305,90.0000,988
0.0305,90.0000,988
0.0000,90.0000,987
0.0305,90.0000,988
0.0610,90.0000,988
-0.0610,90.0000,988
-0.0610,90.0000,987
0.0610,90.0000,988
0.0305,90.0000,988
-0.0610,90.0000,988
-0.1220,90.0000,987
-0.1829,90.0000,988
-0.2439,90.0000,988
-0.0610,90.0000,988
0.1829,90.0000,987
-0.0610,90.0000,988
-0.0610,90.0000,988
0.0305,90.0000,988
-0.0305,90.0000,987
-0.0610,90.0000,988
0.0305,90.0000,988
0.0915,90.0000,988
0.0305,90.0000,987
-0.0915,90.0000,987
-0.0610,90.0000,988
0.0000,90.0000,988
-0.0610,90.0000,987
0.0000,90.0000,987
-0.0305,90.0000,988
-0.0915,90.0000,988
-0.0305,90.0000,987
0.0610,90.0000,987
0.0000,90.0000,988
0.0305,90.0000,988
-0.0610,90.0000,987
-0.0610,90.0000,987
-0.0610,90.0000,988
0.0915,90.0000,988
0.0000,90.0000,987
0.1524,90.0000,987
0.0610,90.0000,988
-0.0305,90.0000,988
0.0915,90.0000,987
-0.0305,90.0000,987
-0.0915,90.0000,988
0.0000,90.0000,988
-0.0915,90.0000,987
-0.0305,90.0000,987
0.0610,90.0000,988
0.0915,90.0000,988
0.0305,90.0000,987
0.0305,90.0000,987
0.0610,90.0000,988
0.0305,90.0000,988
-0.0915,90.0000,987
-0.0610,90.0000,987
0.0305,90.0000,988
-0.0305,90.0000,988
0.0305,90.0000,987
-0.1524,90.0000,987
-0.0305,90.0000,988
0.0305,90.0000,988
-0.0305,90.0000,987
0.0305,90.0000,987
0.0000,90.0000,988
-0.0305,90.0000,988
0.0610,90.0000,987
-0.0305,90.0000,987
-0.1524,90.0000,988
0.0610,90.0000,988
0.0915,90.0000,987
0.0305,90.0000,987
0.0000,90.0000,988
-0.0305,90.0000,988
0.0305,90.0000,987
0.0915,90.0000,987
-0.0305,90.0000,988
0.0000,90.0000,988
0.0305,90.0000,988
-0.0610,90.0000,987
0.0000,90.0000,988
-0.0305,90.0000,988
-0.1524,90.0000,988
-0.0610,90.0000,987
-0.0610,90.0000,988
-0.0610,90.0000,988
-0.0610,90.0000,988
0.0305,90.0000,987
-0.0610,90.0000,988
-0.0915,90.0000,988
0.0305,90.0000,988
0.0305,90.0000,987
-0.0305,90.0000,988
0.0000,90.0000,988
0.0915,90.0000,988
0.0610,90.0000,987
-0.0610,90.0000,988
-0.0305,90.0000,988
0.0000,90.0000,988
0.0610,90.0000,987
-0.0305,90.0000,988
-0.0305,90.0000,988
0.0305,90.0000,988
-0.0305,90.0000,987
-0.0610,90.0000,988
-0.0305,90.0000,988
0.0000,90.0000,988
0.1524,90.0000,987
0.0610,90.0000,988
0.0305,90.0000,988
0.0915,90.0000,988
-0.0305,90.0000,987
-0.1220,90.0000,988
-0.0305,90.0000,988
0.0000,90.0000,988
0.0305,90.0000,987
0.0305,90.0000,988
-0.0610,90.0000,988
0.0000,90.0000,988
0.0000,90.0000,987
0.0000,90.0000,988
0.0305,90.0000,988
0.1829,90.0000,988
0.1220,90.0000,987
-0.0305,90.0000,987
0.0305,90.0000,988
-0.0305,90.0000,988
-0.0610,90.0000,987
-0.1220,90.0000,987
0.0305,90.0000,988
-0.0305,90.0000,988
-0.0915,90.0000,987
0.0610,90.0000,987
0.0610,90.0000,988
-0.0610,90.0000,988
0.0000,90.0000,987
-0.0305,90.0000,987
-0.1220,90.0000,988
-0.0305,90.0000,988
-0.0305,90.0000,987
0.0000,90.0000,987
-0.1524,90.0000,988
-0.0915,90.0000,988
-0.0305,90.0000,987
-0.0915,90.0000,987
-0.0915,90.0000,988
-0.0305,90.0000,988
0.0000,90.0000,987
-0.0610,90.0000,987
-0.0305,90.0000,988
-0.0305,90.0000,988
-0.0610,90.0000,987
0.0000,90.0000,987
0.0915,90.0000,988
0.0000,90.0000,988
0.0915,90.0000,987
0.0000,90.0000,987
-0.0610,90.0000,988
